street,housenumber,place,lat,lon
Via Jacopo Da Riva ,6a,,45.412569,12.367605
Via Jacopo Da Riva ,"21",,45.412729,12.366428
Via Jacopo Da Riva ,10a,,45.412709,12.366769
Via Jacopo Da Riva ,"3",,45.412506,12.368059
Via Jacopo Da Riva ,"4",,45.412553,12.367802
Via Jacopo Da Riva ,"12",,45.412771,12.366495
Via Jacopo Da Riva ,"20",,45.412921,12.365812
Via Jacopo Da Riva ,7a,,45.412523,12.367697
Via Jacopo Da Riva ,"7",,45.412523,12.367697
Via Jacopo Da Riva ,5c,,45.412523,12.367697
Via Jacopo Da Riva ,"18",,45.412867,12.366063
Calle del Paradiso ,"2",,45.372362,12.339371
Calle del Paradiso ,"3",,45.372373,12.339349
Via Jacopo Da Riva ,"25",,45.412887,12.365797
Via Jacopo Da Riva ,"14",,45.412814,12.366296
Via Jacopo Da Riva ,12a,,45.412786,12.366426
Via Jacopo Da Riva ,9a,,45.412522,12.367688
Via Jacopo Da Riva ,7a,,45.412522,12.367688
Via Jacopo Da Riva ,2b,,45.412539,12.367922
Rio Terà ,"38",,45.371954,12.33931
Rio Terà ,"44",,45.371966,12.33952
Rio Terà ,"36",,45.371919,12.339149
Rio Terà ,"8",,45.371802,12.337843
Rio Terà ,"15",,45.37203,12.338313
Rio Terà ,"7",,45.372,12.337995
Rio Terà ,"29",,45.372147,12.33906
Rio Terà ,"10",,45.371805,12.337883
Rio Terà ,"11",,45.371991,12.338097
Rio Terà ,"25",,45.372112,12.338901
Rio Terà ,"3",,45.37199,12.337931
Rio Terà ,"5",,45.371993,12.337952
Rio Terà ,"24",,45.371843,12.338354
Rio Terà ,"23",,45.372084,12.338749
Rio Terà ,"17",,45.37205,12.338439
Rio Terà ,"31",,45.372197,12.339272
Rio Terà ,"9",,45.372007,12.33804
Rio Terà ,"37",,45.372259,12.339547
Rio Terà ,"2",,45.371781,12.337624
Rio Terà ,"20",,45.371829,12.338181
Rio Terà ,"1",,45.371966,12.337928
Rio Terà ,"34",,45.371905,12.339032
Rio Terà ,"13",,45.37203,12.338164
Rio Terà ,2a,,45.371795,12.337722
Rio Terà ,"46",,45.371978,12.339576
Rio Terà ,"48",,45.371985,12.339607
Rio Terà ,"35",,45.372235,12.339445
Rio Terà ,"16",,45.371826,12.338142
Rio Terà ,"4",,45.371797,12.337755
Rio Terà ,"30",,45.371883,12.338866
Rio Terà ,"42",,45.371954,12.339467
Rio Terà ,"27",,45.372124,12.338958
Rio Terà ,"14",,45.371821,12.338102
Rio Terà ,"33",,45.372209,12.339332
Rio Terà ,"40",,45.371963,12.339355
Via Enrico Dandolo ,"4",,45.415361,12.367477
Via Enrico Dandolo ,29b,,45.41467,12.371469
Via Enrico Dandolo ,"52",,45.414411,12.372287
Via Enrico Dandolo ,"42",,45.414421,12.372236
Via Enrico Dandolo ,"38",,45.414421,12.372236
Via Enrico Dandolo ,"44",,45.414421,12.372236
Via Enrico Dandolo ,"46",,45.414421,12.372236
Via Enrico Dandolo ,"48",,45.414421,12.372236
Via Enrico Dandolo ,"60",,45.41427,12.372981
Via Enrico Dandolo ,"7",,45.415338,12.368082
Via Enrico Dandolo ,7a,,45.415315,12.368196
Via Enrico Dandolo ,60c,,45.414268,12.372995
Via Enrico Dandolo ,60b,,45.414268,12.372995
Via Enrico Dandolo ,"62",,45.414244,12.373178
Via Enrico Dandolo ,"64",,45.414232,12.373236
Via Enrico Dandolo ,"5",,45.415393,12.367796
Via Enrico Dandolo ,4a,,45.415324,12.367668
Via Enrico Dandolo ,17d,,45.415044,12.369535
Via Enrico Dandolo ,17e,,45.415044,12.369535
Via Enrico Dandolo ,"36",,45.414443,12.372123
Via Enrico Dandolo ,"39",,45.414416,12.372773
Via Enrico Dandolo ,19a,,45.414901,12.370262
Via Enrico Dandolo ,"37",,45.414465,12.37253
Via Enrico Dandolo ,19e,,45.414844,12.370577
Via Rovigno ,"8",,45.41871,12.376615
Via Rovigno ,"11",,45.419307,12.37714
Via Rovigno ,"6",,45.418615,12.376533
Via Rovigno ,"10",,45.419136,12.376991
Via Rovigno ,"4",,45.418575,12.3765
Via Rovigno ,"13",,45.419394,12.377217
Via Rovigno ,"3",,45.418498,12.376434
Via Rovigno ,"2",,45.418417,12.376362
Riva Pasquali ,"1",,45.391532,12.350909
Riva Pasquali ,"11",,45.389953,12.349637
Riva Pasquali ,"4",,45.390832,12.350345
Riva Pasquali ,"7",,45.39042,12.350011
Riva Pasquali ,"26",,45.388467,12.348439
Riva Pasquali ,"13",,45.389389,12.349182
Riva Pasquali ,"6",,45.390474,12.350054
Riva Pasquali ,"12",,45.389493,12.349267
Riva Pasquali ,"9",,45.390188,12.349825
Riva Pasquali ,1a,,45.391403,12.350805
Riva Pasquali ,"8",,45.390269,12.34989
Riva Pasquali ,"22",,45.388614,12.348557
Riva Pasquali ,"10",,45.390052,12.349716
Riva Pasquali ,11a,,45.389835,12.349543
Riva Pasquali ,"3",,45.391018,12.350495
Via Spalato ,"5",,45.414671,12.372171
Via Spalato ,"6",,45.414863,12.372197
Via Spalato ,"8",,45.414739,12.372142
Via Spalato ,"1",,45.415038,12.372351
Via Spalato ,"3",,45.414936,12.372299
Via Spalato ,"4",,45.414907,12.372218
Rio Terà Squero Vechio ,"1",,45.371559,12.338953
Rio Terà Squero Vechio ,"4",,45.371404,12.339017
Rio Terà Squero Vechio ,"2",,45.371507,12.338973
Rio Terà Squero Vechio ,"3",,45.371462,12.338991
Via Enrico Dandolo ,"9",,45.415285,12.368352
Via Enrico Dandolo ,"58",,45.414309,12.372802
Via Enrico Dandolo ,"42",,45.414422,12.372234
Via Enrico Dandolo ,"38",,45.414422,12.372234
Via Enrico Dandolo ,"44",,45.414422,12.372234
Via Enrico Dandolo ,"46",,45.414422,12.372234
Via Enrico Dandolo ,"32",,45.414545,12.371602
Via Enrico Dandolo ,12b,,45.415055,12.369017
Via Enrico Dandolo ,"8",,45.415289,12.367831
Via Enrico Dandolo ,"15",,45.415127,12.369144
Via Enrico Dandolo ,"21",,45.414803,12.370785
Via Enrico Dandolo ,21a,,45.414778,12.370914
Via Enrico Dandolo ,58a,,45.414283,12.37292
Via Enrico Dandolo ,60c,,45.414267,12.373
Via Enrico Dandolo ,60b,,45.414267,12.373
Via Enrico Dandolo ,"10",,45.415272,12.367951
Via Enrico Dandolo ,9a,,45.415255,12.368505
Via Enrico Dandolo ,31c,,45.414667,12.371485
Via Enrico Dandolo ,"44",,45.41442,12.37224
Via Enrico Dandolo ,"46",,45.41442,12.37224
Via Enrico Dandolo ,"48",,45.41442,12.37224
Via Enrico Dandolo ,"50",,45.41442,12.37224
Via Enrico Dandolo ,"18",,45.414994,12.369323
Via Enrico Dandolo ,"29",,45.414688,12.371378
Via Enrico Dandolo ,"56",,45.414326,12.372717
Via Enrico Dandolo ,"31",,45.41464,12.37163
Via Enrico Dandolo ,14a,,45.415077,12.368906
Via Enrico Dandolo ,29c,,45.414669,12.371476
Via Enrico Dandolo ,64a,,45.414215,12.373285
Via Enrico Dandolo ,10b,,45.415239,12.368102
Via Enrico Dandolo ,"26",,45.414664,12.370979
Via Enrico Dandolo ,14b,,45.415071,12.368935
Via Enrico Dandolo ,"17",,45.415077,12.369393
Via Enrico Dandolo ,17a,,45.41505,12.369517
Via Enrico Dandolo ,"43",,45.414329,12.373329
Via Enrico Dandolo ,10a,,45.415258,12.368018
Via Enrico Dandolo ,"46",,45.41442,12.372242
Via Enrico Dandolo ,"48",,45.41442,12.372242
Via Enrico Dandolo ,"50",,45.41442,12.372242
Via Enrico Dandolo ,5a,,45.415368,12.367927
Via Enrico Dandolo ,"12",,45.415197,12.368301
Via Enrico Dandolo ,"54",,45.414381,12.372437
Via Enrico Dandolo ,17d,,45.415046,12.36953
Via Enrico Dandolo ,17e,,45.415046,12.36953
Via Enrico Dandolo ,17c,,45.415046,12.36953
Via Enrico Dandolo ,"20",,45.414916,12.369728
Via Enrico Dandolo ,"42",,45.414422,12.372231
Via Enrico Dandolo ,"38",,45.414422,12.372231
Via Enrico Dandolo ,"44",,45.414422,12.372231
Via Enrico Dandolo ,17d,,45.415048,12.369525
Via Enrico Dandolo ,17c,,45.415048,12.369525
Via Enrico Dandolo ,10c,,45.415221,12.36819
Via Enrico Dandolo ,"16",,45.41503,12.369146
Via Enrico Dandolo ,19b,,45.414893,12.370326
Via Enrico Dandolo ,19d,,45.414863,12.370479
Via Enrico Dandolo ,"19",,45.414929,12.37018
Via Enrico Dandolo ,"25",,45.414743,12.371097
Via Enrico Dandolo ,"6",,45.41531,12.367735
Via Enrico Dandolo ,56b,,45.414327,12.37271
Via Enrico Dandolo ,56a,,45.414327,12.37271
Via Enrico Dandolo ,"41",,45.414384,12.372935
Via Enrico Dandolo ,54a,,45.414351,12.37259
Via Enrico Dandolo ,"1",,45.415441,12.36755
Via Enrico Dandolo ,56b,,45.414328,12.372705
Via Enrico Dandolo ,56a,,45.414328,12.372705
Via Enrico Dandolo ,"33",,45.414597,12.37185
Via Enrico Dandolo ,17b,,45.415052,12.369512
Via Enrico Dandolo ,60a,,45.414269,12.372987
Via Enrico Dandolo ,31b,,45.414666,12.371492
Via Nicola Jenson ,"8",,45.394702,12.354404
Via Nicola Jenson ,"26",,45.393479,12.353425
Via Nicola Jenson ,"23",,45.392632,12.352923
Via Nicola Jenson ,"9",,45.393379,12.35352
Via Nicola Jenson ,"7",,45.3935,12.353618
Via Nicola Jenson ,36a,,45.39244,12.352588
Via Nicola Jenson ,"24",,45.39365,12.353563
Via Nicola Jenson ,"21",,45.392753,12.353017
Via Nicola Jenson ,"40",,45.391866,12.352123
Via Nicola Jenson ,26a,,45.393556,12.353487
Via Nicola Jenson ,26b,,45.393384,12.353348
Via Enrico Dandolo ,24a,,45.414688,12.370851
Via Enrico Dandolo ,"13",,45.415195,12.368804
Via Enrico Dandolo ,"42",,45.414421,12.372238
Via Enrico Dandolo ,"44",,45.414421,12.372238
Via Enrico Dandolo ,"46",,45.414421,12.372238
Via Enrico Dandolo ,"48",,45.414421,12.372238
Via Enrico Dandolo ,"50",,45.414421,12.372238
Via Enrico Dandolo ,"24",,45.414698,12.370804
Via Enrico Dandolo ,"14",,45.415107,12.368752
Via Enrico Dandolo ,"22",,45.414809,12.370261
Via Enrico Dandolo ,"34",,45.414482,12.371926
Via Enrico Dandolo ,12a,,45.415141,12.368584
Via Enrico Dandolo ,8a,,45.41527,12.367926
Via Nicola Jenson ,"6",,45.394822,12.3545
Via Nicola Jenson ,"15",,45.393081,12.353281
Via Nicola Jenson ,19a,,45.392871,12.353113
Via Nicola Jenson ,"30",,45.393002,12.353041
Via Nicola Jenson ,"2",,45.395624,12.355149
Via Nicola Jenson ,"32",,45.392777,12.35286
Via Nicola Jenson ,"18",,45.394228,12.354026
Via Nicola Jenson ,17b,,45.392884,12.353124
Via Nicola Jenson ,7a,,45.393427,12.353559
Via Nicola Jenson ,"4",,45.395034,12.354671
Via Nicola Jenson ,"20",,45.39414,12.353955
Via Nicola Jenson ,"11",,45.393282,12.353442
Via Nicola Jenson ,"34",,45.392642,12.352752
Via Nicola Jenson ,"5",,45.393557,12.353665
Via Nicola Jenson ,"38",,45.392063,12.352282
Via Nicola Jenson ,"16",,45.39429,12.354075
Via Nicola Jenson ,"22",,45.393958,12.353808
Via Nicola Jenson ,"17",,45.392986,12.353204
Via Nicola Jenson ,"28",,45.393364,12.353332
Via Nicola Jenson ,"10",,45.394628,12.354349
Via Nicola Jenson ,11a,,45.393237,12.353406
Via Nicola Jenson ,19b,,45.392852,12.353097
Via Nicola Jenson ,"13",,45.393183,12.353362
Via Nicola Jenson ,4a,,45.394973,12.354622
Via Nicola Jenson ,"12",,45.394577,12.354304
Via Antonio Lamberti ,"5",,45.404502,12.362098
Via Antonio Lamberti ,"3",,45.404437,12.362291
Via Antonio Lamberti ,5a,,45.404555,12.361941
Via Antonio Lamberti ,3a,,45.404458,12.362229
Via Ludovico Manin ,"12",,45.402393,12.362898
Via Ludovico Manin ,"3",,45.40257,12.362498
Via Paolo Manuzio ,2a,,45.421353,12.376665
Via Paolo Manuzio ,"3",,45.421116,12.376813
Via Paolo Manuzio ,"7",,45.420968,12.376908
Via Paolo Manuzio ,"13",,45.420254,12.377366
Via Paolo Manuzio ,"6",,45.421017,12.376877
Via Paolo Manuzio ,"2",,45.421476,12.376586
Via Paolo Manuzio ,"14",,45.420085,12.377465
Via Paolo Manuzio ,"5",,45.421055,12.376852
Via Paolo Manuzio ,2b,,45.421301,12.376697
Via Paolo Manuzio ,"12",,45.42032,12.377322
Via Paolo Manuzio ,"4",,45.421094,12.376827
Via Paolo Manuzio ,2c,,45.42118,12.376772
Via Paolo Manuzio ,"8",,45.420833,12.376996
Via Paolo Manuzio ,"9",,45.420722,12.377067
Via Lorenzo Marcello ,"29",,45.409444,12.368495
Via Lorenzo Marcello ,20a,,45.409973,12.367421
Via Lorenzo Marcello ,12b,,45.410309,12.366832
Via Lorenzo Marcello ,"1",,45.41101,12.365327
Via Lorenzo Marcello ,6a,,45.410819,12.365831
Via Lorenzo Marcello ,"20",,45.410002,12.367178
Via Lorenzo Marcello ,"10",,45.410661,12.366229
Via Lorenzo Marcello ,26b,,45.409078,12.368487
Via Lorenzo Marcello ,"30",,45.409014,12.369083
Via Lorenzo Marcello ,2c,,45.411095,12.364722
Via Lorenzo Marcello ,10a,,45.410621,12.366314
Via Lorenzo Marcello ,"13",,45.410146,12.367275
Via Lorenzo Marcello ,18a,,45.40987,12.367044
Via Lorenzo Marcello ,26d,,45.409233,12.368708
Via Lorenzo Marcello ,26c,,45.409123,12.368537
Via Lorenzo Marcello ,24b,,45.409431,12.368342
Via Lorenzo Marcello ,14c,,45.410005,12.367133
Via Lorenzo Marcello ,"18",,45.40984,12.367013
Via Lorenzo Marcello ,"25",,45.409721,12.368005
Via Lorenzo Marcello ,"8",,45.410751,12.366019
Via Lorenzo Marcello ,22a,,45.409851,12.367631
Via Lorenzo Marcello ,"32",,45.408867,12.369348
Via Lorenzo Marcello ,2b,,45.411081,12.364781
Via Lorenzo Marcello ,"12",,45.410379,12.366711
Via Lorenzo Marcello ,24a,,45.409521,12.36819
Via Lorenzo Marcello ,"23",,45.409775,12.367912
Via Lorenzo Marcello ,14g,,45.409835,12.366953
Via Lorenzo Marcello ,"37",,45.408602,12.370012
Via Lorenzo Marcello ,2a,,45.411,12.36512
Via Lorenzo Marcello ,28b,,45.409085,12.368956
Via Lorenzo Marcello ,14d,,45.40992,12.367044
Via Lorenzo Marcello ,12a,,45.410441,12.366604
Via Lorenzo Marcello ,14f,,45.409863,12.366983
Via Lorenzo Marcello ,14e,,45.409863,12.366983
Via Lorenzo Marcello ,2e,,45.41113,12.364574
Via Lorenzo Marcello ,"22",,45.40976,12.367785
Via Lorenzo Marcello ,"6",,45.410842,12.365756
Via Lorenzo Marcello ,"27",,45.409593,12.368225
Via Giuseppe de Logu ,"5",,45.377931,12.345478
Via Giuseppe de Logu ,"8",,45.377972,12.344939
Via Giuseppe de Logu ,"1",,45.378212,12.345712
Via Giuseppe de Logu ,"7",,45.377888,12.345442
Via Giuseppe de Logu ,"4",,45.378104,12.345496
Via Giuseppe de Logu ,"2",,45.378193,12.34557
Via Giuseppe de Logu ,"3",,45.378087,12.345606
Via Giuseppe de Logu ,"9",,45.377838,12.345401
Via Giuseppe de Logu ,"6",,45.378011,12.345223
Via Francesco Morosini ,"5",,45.405148,12.365435
Via Francesco Morosini ,9b,,45.405429,12.364859
Via Francesco Morosini ,"11",,45.405437,12.364843
Via Francesco Morosini ,"10",,45.405287,12.365329
Via Francesco Morosini ,"3",,45.405017,12.365704
Via Francesco Morosini ,"4",,45.40482,12.366277
